Local time,Napięcie wyjściowe panela słonecznego (V),Napięcie baterii (V),Temperatura powietrza min. (°C),Temperatura powietrza max. (°C),Temperatura powietrza średnia (°C),Wilgotność względna powietrza min. (%),Wilgotność względna powietrza max. (%),Wilgotność względna powietrza średnia (%),Ciśnienie atmosferyczne (hPa),Punkt rosy (°C),Intensywność deszczu (l/m²),Opad deszczu (l/m²),Wilgotność gleby 15 cm (%),Wilgotność gleby 30 cm (%),Wilgotność gleby 15 cm (%),Temperatura gleby 15 cm (°C),Temperatura gleby 30 cm (°C),Temperatura gleby 15 cm (°C)
2025-06-05 13:00:00,17.3,14,22.99,25.98,24,56.43,65.56,62.4,1011.7,16.3,,0,87.8,82.4,80.4,19.7,21.6,16
2025-06-05 12:00:00,19.1,14,22.46,25.06,24.1,60.45,67.31,63.5,1011.7,16.7,,0,87.8,82.4,80.4,19.2,20.9,16
2025-06-05 11:00:00,19.5,14,22.63,24.06,23.4,62.84,70.45,67,1011.5,16.9,,0,87.8,82.4,80.4,18.8,20.2,16
2025-06-05 10:00:00,19.5,14,21.07,22.53,22,72.55,76.29,73.5,1011.3,17,,0,87.8,82.4,80.4,18.6,19.8,16
2025-06-05 09:00:00,19,14,20.43,21.76,21,75.25,80.84,77.6,1011.1,17,,0,87.5,82.4,80.4,18.6,19.6,16
2025-06-05 08:00:00,17.9,14,19.38,20.5,20.1,82.07,85.15,82.9,1010.8,17.1,,0,87.5,82.4,80.4,18.6,19.5,16
2025-06-05 07:00:00,13.2,13.9,19.09,19.61,19.3,85.54,88.01,87.1,1010.4,17.1,,0,87.5,82.4,80.4,18.7,19.5,16
2025-06-05 06:00:00,10.2,13.4,19.41,19.68,19.6,82.35,87.25,84.1,1010.1,16.8,,0,87.5,82.6,80.4,18.8,19.5,16.7
2025-06-05 05:00:00,4.6,13.2,19.33,19.58,19.5,82.27,83.1,82.8,1009.5,16.5,,0,87.5,82.7,80.4,19,19.7,17
2025-06-05 04:00:00,0.8,13.2,18.88,19.2,19,84.15,86.4,85.7,1010,16.5,,0,87.5,82.7,80.4,19.3,19.9,17
2025-06-05 03:00:00,0,13.2,18.86,18.96,18.9,85.89,86.53,86.2,1009.7,16.6,,0,87.5,82.7,80.4,19.5,20.2,17
2025-06-05 02:00:00,0,13.2,18.71,19.05,18.9,85.38,86.78,86,1009.6,16.5,,0,87.5,82.7,80.4,19.7,20.6,17
2025-06-05 01:00:00,0,13.3,18.86,19.06,19,86.29,88.31,87.5,1010,16.9,,0,87.5,82.9,80.6,20,21,17
2025-06-05 00:00:00,0,13.3,19.2,20.43,19.7,81.51,86.92,84.5,1009.6,17.1,,0,87.6,83,80.5,20.2,21.3,17
2025-06-04 23:00:00,0,13.3,19.68,20.55,20.1,80.65,84.65,82.8,1009.7,17.1,,0,87.8,83.1,80.5,20.4,21.6,17
2025-06-04 22:00:00,0,13.3,20.08,23.22,21.8,63.94,82.61,73,1010,16.7,,0,87.8,83.1,80.8,20.7,22,17
2025-06-04 21:00:00,0.2,13.4,23.25,23.69,23.5,63.05,64.46,63.6,1010,16.2,,0,87.8,83.1,80.8,20.9,22.4,17
2025-06-04 20:00:00,2.2,13.4,23.73,25.33,24.4,56.4,63.09,60.1,1010.1,16.2,,0,88.2,83.3,80.8,21,22.9,17
2025-06-04 19:00:00,8.6,13.7,25.52,26.63,26.2,51.76,55.73,53.3,1010.3,15.9,,0,88.4,83.1,80.8,21.1,23.3,17
2025-06-04 18:00:00,13.3,13.9,26.82,27.6,27.1,48.29,50.88,49.7,1010.5,15.7,,0,88.6,83.1,80.8,21,23.7,16.3
2025-06-04 17:00:00,17.5,14,27.77,29.58,28.6,43.35,47.79,45.8,1010.7,15.7,,0,88.6,83.1,81,20.7,23.7,16
2025-06-04 16:00:00,20.8,14,28.49,29.58,29.1,43.86,46.26,45.1,1011,16,,0,88.6,83.1,81.2,20.3,23.2,16
2025-06-04 15:00:00,19.5,14,27.72,29.32,28.6,44.7,47.74,46.3,1011.5,15.9,,0,89,83.1,81,19.7,22.5,16
2025-06-04 14:00:00,19.8,14,26.36,28.35,27.4,46.93,52.46,50.2,1012.1,16.1,,0,89,82.9,80.8,19.1,21.6,15
2025-06-04 13:00:00,20.3,14,27.06,28.01,27.5,49.34,54.53,52.1,1012.7,16.8,,0,89,82.7,80.8,18.3,20.5,15
2025-06-04 12:00:00,19,14,25.64,26.87,26.4,54.45,59.5,56.8,1013.2,17.1,,0,89,82.7,80.8,17.6,19.4,15
2025-06-04 11:00:00,19.5,14,24.57,26.28,25.3,57.32,64.27,60.1,1013.8,17,,0,89,82.7,80.8,17,18.5,15
2025-06-04 10:00:00,19.5,14,22.42,24.25,23.3,63.47,69.18,66.4,1014.4,16.7,,0,89,82.7,80.8,16.8,17.9,15
2025-06-04 09:00:00,18.1,14,19.58,22.53,20.9,69.08,79.03,75.4,1014.8,16.4,,0,88.7,82.7,80.7,16.6,17.5,15
2025-06-04 08:00:00,17,14,17,19.87,18.3,77.02,83.73,80.9,1015.2,15,,0,88.6,82.7,80.6,16.6,17.3,15
2025-06-04 07:00:00,11.9,13.8,16.68,17.02,16.8,82.9,84.13,83.6,1015.3,14,,0,88.6,82.8,80.5,16.7,17.1,15
2025-06-04 06:00:00,10.1,13.5,15.96,16.66,16.4,83.11,84.52,83.8,1015.4,13.7,Lekki deszcz,0.2,88.6,83.1,80.6,16.8,17.1,15.7
2025-06-04 05:00:00,5.8,13.2,14.62,15.68,15,84.46,85.4,85,1015.4,12.5,,0,88.6,83.1,80.8,17.1,17.3,16
2025-06-04 04:00:00,1.3,13.2,14.5,14.97,14.7,81.01,84.71,82.9,1015.5,11.9,,0,88.6,83.1,80.8,17.4,17.6,16
2025-06-04 03:00:00,0,13.2,14.08,14.73,14.5,81.17,85.52,82.8,1015.7,11.6,,0,88.6,83.1,80.8,17.7,17.9,16
2025-06-04 02:00:00,0,13.2,13.71,14.72,14.1,83.95,86.57,85.5,1015.9,11.7,,0,88.6,83.1,80.8,18.1,18.3,16
2025-06-04 01:00:00,0,13.3,14.43,14.82,14.6,82.28,84.48,83.5,1016.1,11.8,,0,88.6,83.3,80.8,18.4,18.8,16
2025-06-04 00:00:00,0,13.3,14.79,15.21,15.1,81.6,83.71,82.4,1016,12.1,,0,88.6,83.5,80.8,18.8,19.3,16
2025-06-03 23:00:00,0,13.3,15,15.84,15.4,83.02,84.63,83.9,1015.7,12.7,,0,88.6,83.5,80.8,19.2,19.9,16
2025-06-03 22:00:00,0,13.3,15.9,16.43,16,81.61,83.47,83,1015.4,13.2,,0,88.6,83.5,80.8,19.5,20.5,16
2025-06-03 21:00:00,0.3,13.4,16.66,18.04,17.3,75.25,80.87,78.2,1014.8,13.5,,0,88.6,83.5,81.2,19.8,21.1,16
2025-06-03 20:00:00,3.3,13.5,18.44,19.8,19.2,68.29,73.66,70.8,1014.4,13.8,,0,88.6,83.9,81.2,20,21.7,16
2025-06-03 19:00:00,10.2,13.8,19.95,21.06,20.5,65.72,67.03,66.2,1014.2,14,,0,89,83.9,81.2,20.1,22.2,16
2025-06-03 18:00:00,14.7,14,21.37,22.1,21.8,62.52,65.23,63.6,1014,14.6,,0,89,83.9,81.2,20.1,22.7,16
2025-06-03 17:00:00,18.7,14,22.42,23.58,22.8,56.52,59.04,57.8,1013.8,14.1,,0,89.4,83.7,81.4,19.8,22.9,16
2025-06-03 16:00:00,21,14,22.02,24.74,23.7,48.21,60.52,53.2,1013.6,13.6,,0,89.4,83.6,81.4,19.4,22.5,16
2025-06-03 15:00:00,21.2,14,24.19,25.01,24.6,46.86,51.52,49.1,1013.7,13.2,,0,89.4,83.5,81.6,18.8,21.7,15
2025-06-03 14:00:00,21.3,14,23.72,24.6,24.1,50,55.43,52.5,1013.9,13.8,,0,89.4,83.5,81.3,18.3,20.7,15
2025-06-03 13:00:00,20.2,14,22.24,23.76,23.1,57.04,59.9,58.4,1014.4,14.5,,0,89.4,83.5,81.2,17.8,19.8,15
2025-06-03 12:00:00,19.8,14,20.9,22.51,21.7,57.83,67.24,63,1014.9,14.4,,0,89.4,83.5,81.2,17.4,19.2,15
2025-06-03 11:00:00,19.5,14,20.39,22.05,21,67.64,73.45,70.6,1014.6,15.4,,0,89.4,83.5,81.3,17.2,18.8,15
2025-06-03 10:00:00,19.7,14,20.24,20.9,20.6,72.14,77.47,74.7,1014.7,15.9,,0,89.4,83.5,81.2,17,18.3,15
2025-06-03 09:00:00,18.7,14,18.75,19.4,19.2,80.12,83.5,81.6,1014.7,16,,0,89.3,83.5,81.2,16.9,18,15
2025-06-03 08:00:00,13.8,13.9,18.01,18.55,18.2,83.95,85.58,85.1,1014.6,15.7,,0,89,83.5,81.2,16.9,17.8,15
2025-06-03 07:00:00,13.8,13.9,17.22,18.1,17.8,85.83,87.98,86.7,1014.6,15.5,,0,89,83.5,81.2,16.9,17.7,15
2025-06-03 06:00:00,10.5,13.5,16.05,17.18,16.5,88.07,89.65,88.9,1014.8,14.7,,0,89,83.5,81.2,17,17.7,15
2025-06-03 05:00:00,5.3,13.2,15.07,15.73,15.3,90.38,91.01,90.7,1014.7,13.8,,0,89.3,83.5,81.2,17.2,17.9,15
2025-06-03 04:00:00,1.1,13.2,15.1,16.78,15.9,84.4,90.1,87.4,1014.6,13.8,,0,89.3,83.5,81.2,17.4,18.2,15.5
2025-06-03 03:00:00,0,13.2,16.67,17.19,16.9,81.81,84.19,83.2,1014.9,14,,0,89.2,83.8,81.2,17.6,18.3,16
2025-06-03 02:00:00,0,13.3,17.33,17.57,17.5,79.97,81.6,80.8,1015.1,14.1,,0,89,83.9,81.2,17.8,18.5,16
2025-06-03 01:00:00,0,13.3,16.57,17.43,16.9,81.08,83.9,83.1,1015.4,14,,0,89.3,83.9,81.2,17.9,18.7,16
2025-06-03 00:00:00,0,13.3,16.53,16.96,16.8,82,84.37,83.1,1015.3,13.9,,0,89.4,83.9,81.5,18.2,19,16
2025-06-02 23:00:00,0,13.3,17.01,17.93,17.5,77.58,81.9,80,1015.3,14,,0,89.4,83.9,81.6,18.3,19.3,16
2025-06-02 22:00:00,0,13.3,17.77,18.54,18.2,75.83,77.43,76.4,1015.1,14,,0,89.4,83.9,81.6,18.5,19.6,16
2025-06-02 21:00:00,0.2,13.4,18.18,18.76,18.5,77.19,79.93,78.6,1014.4,14.7,,0,89.4,83.9,81.6,18.7,20,16
2025-06-02 20:00:00,2.5,13.4,19.13,20.16,19.7,70.26,76.31,72.6,1014.1,14.6,,0,89.4,84.2,81.6,18.8,20.3,16
2025-06-02 19:00:00,5.3,13.6,20.42,20.77,20.5,67.1,69.19,68.3,1014,14.5,,0,89.4,83.9,81.6,18.9,20.5,16
2025-06-02 18:00:00,12.5,13.9,20.8,21.78,21.2,60.77,66.63,64.1,1013.6,14.1,,0,89.5,83.9,81.6,18.9,20.7,16
2025-06-02 17:00:00,18.6,14,21.41,23.11,22.3,58.66,61.9,60.4,1013.4,14.2,,0,89.8,84,82,18.8,20.5,16
2025-06-02 16:00:00,21,14,21.33,23.26,22.3,56.4,66.51,61.6,1013.7,14.5,,0,89.8,84.1,81.9,18.7,20.2,15
2025-06-02 15:00:00,14.5,14,19.4,20.05,19.6,69.29,76.09,71.5,1014.2,14.3,,0,89.7,84.3,81.6,18.7,20.3,15
2025-06-02 14:00:00,14.8,14,19.52,20.77,20.1,69.08,72.76,71,1014.3,14.7,,0,89.8,83.9,81.6,18.6,20.4,15
2025-06-02 13:00:00,15.3,14,20.82,22.68,21.6,64.94,69.94,67.5,1014.5,15.3,,0,89.9,83.9,81.8,18.3,20.2,15
2025-06-02 12:00:00,19.8,14,22.17,23.08,22.6,62.69,66.92,65.2,1014.8,15.7,,0,90.2,83.9,82,17.8,19.6,15
2025-06-02 11:00:00,19.8,14,21.64,23.37,22.4,65.17,72.23,68.8,1015,16.4,,0,90.2,83.9,81.9,17.3,18.9,15
2025-06-02 10:00:00,19.5,14,21.07,21.72,21.3,69.92,75.96,72.8,1014.6,16.3,,0,89.9,83.9,81.8,17,18.3,15
2025-06-02 09:00:00,18.5,14,19.58,20.87,20.2,76.73,82.06,79,1014.4,16.5,,0,89.8,83.9,81.6,16.9,18,15
2025-06-02 08:00:00,16.8,14,18.14,19.54,18.8,83.45,86.67,84.9,1014.5,16.2,,0,89.8,83.9,81.6,16.9,17.8,15
2025-06-02 07:00:00,13.7,14,17.52,17.97,17.7,86.97,88.82,88.1,1014.4,15.7,,0,89.8,83.9,81.6,17,17.8,15
2025-06-02 06:00:00,10.9,13.4,16.66,17.38,17,88.8,90.14,89.5,1014,15.3,,0,89.8,83.9,81.6,17.2,17.9,15
2025-06-02 05:00:00,4.7,13.2,16.09,16.54,16.3,90.42,91.77,91.3,1013.3,14.8,,0,89.8,83.9,81.8,17.4,18.1,15
2025-06-02 04:00:00,1,13.2,16.13,16.96,16.5,89.3,91.54,90.4,1012.9,14.9,,0,89.8,84,81.9,17.6,18.3,15
2025-06-02 03:00:00,0,13.2,17.23,18.37,18,81.59,87.78,83.2,1012.7,15.1,,0,89.8,84.3,82,17.8,18.5,15.2
2025-06-02 02:00:00,0,13.3,17.93,18.18,18.1,82.54,83.85,83.1,1012.3,15.1,,0,89.8,84.2,81.9,18.1,18.8,16
2025-06-02 01:00:00,0,13.3,17.9,19.19,18.6,79.44,83.62,81.2,1012.3,15.3,,0,89.8,84.3,82,18.4,19.2,16
2025-06-02 00:00:00,0,13.3,19.26,20.11,19.7,76.12,79.16,77.5,1012.7,15.7,,0,89.8,84.3,82,18.6,19.5,16
2025-06-01 23:00:00,0,13.3,19.97,20.96,20.4,72.99,76.31,74.7,1012.9,15.7,,0,89.8,84.3,82,18.8,19.9,16
2025-06-01 22:00:00,0,13.3,21.1,21.79,21.5,70.1,73.52,71.8,1012.9,16.2,,0,89.8,84.3,82.4,19.1,20.3,16
2025-06-01 21:00:00,0.1,13.4,21.54,22.09,21.9,71.39,73.67,72.3,1012.6,16.7,,0,89.8,84.4,82.4,19.2,20.5,16
2025-06-01 20:00:00,1.4,13.4,22.15,22.86,22.5,68.26,71.14,70.1,1012.4,16.8,,0,89.9,84.4,82.4,19.3,20.8,16
2025-06-01 19:00:00,7.3,13.7,23.04,23.56,23.4,64.63,67.63,66.2,1012.6,16.7,,0,90.2,84.4,82.4,19.4,21,15.2
2025-06-01 18:00:00,12,13.9,23.55,25.09,24.4,59.98,65.12,62,1012.6,16.7,,0,90.2,84.6,82.4,19.5,21.2,15
2025-06-01 17:00:00,17.2,14,23.48,25.13,24.6,59,66.36,61.3,1012.6,16.7,Lekki deszcz,0.2,90.3,84.6,82.4,19.4,21.2,15
2025-06-01 16:00:00,14.9,14,21.37,22.99,22,68.87,73.54,72,1013.2,16.7,,0,90.5,84.6,82.4,19.4,21.4,15
2025-06-01 15:00:00,14.3,13.9,20.87,24.2,22,61.82,76.86,71.8,1014,16.6,,0,90.6,84.5,82.4,19.1,21.6,15
2025-06-01 14:00:00,16.2,13.9,25.06,27.3,26.3,49.62,57.07,52.9,1014.9,15.9,,0,90.8,84.3,82.4,18.5,21.2,14.2
2025-06-01 13:00:00,19.5,14,26.09,27,26.5,49.46,53.56,51.4,1015.7,15.7,,0,91,84.3,82.5,17.6,20.1,14
2025-06-01 12:00:00,19.7,14,25.4,27.11,26.3,50.58,53.68,52.3,1016.2,15.8,,0,91,84.2,82.5,16.7,18.8,14
2025-06-01 11:00:00,19.2,14,24.55,26.02,25.4,54.38,56.92,55.6,1016.5,15.8,,0,91,84.1,82.5,16,17.7,14
2025-06-01 10:00:00,19.3,14,22.43,24.42,23.6,55.96,61.88,58.1,1017,14.9,,0,90.8,84.2,82.4,15.7,17.1,14
2025-06-01 09:00:00,18.8,14,20.62,22.27,21.5,59,61.58,60,1017.6,13.4,,0,90.7,84.3,82.4,15.6,16.7,14
2025-06-01 08:00:00,16.2,14,18.85,20.16,19.4,64.66,68.56,66.3,1017.9,12.9,,0,90.6,84.3,82.4,15.5,16.4,14
2025-06-01 07:00:00,14.3,13.9,17.12,18.72,17.9,68.89,74.01,71.4,1017.9,12.7,,0,90.6,84.3,82.4,15.6,16.3,14
2025-06-01 06:00:00,9.9,13.4,15.81,17,16.4,73.32,76.94,75.1,1018,12,,0,90.6,84.3,82.4,15.8,16.4,14
2025-06-01 05:00:00,4.4,13.3,13.98,15.75,15.1,77.85,89.05,81.6,1017.8,11.9,,0,90.6,84.3,82.2,16,16.5,14
2025-06-01 04:00:00,0.9,13.3,13.23,13.78,13.5,90.41,91.74,91.3,1017.6,12.1,,0,90.6,84.3,82.4,16.2,16.8,14
2025-06-01 03:00:00,0,13.3,13.49,13.84,13.7,90.77,91.68,91.1,1017.6,12.2,,0,90.6,84.3,82.4,16.4,17,14.8
2025-06-01 02:00:00,0,13.3,13.71,13.92,13.8,91.12,91.4,91.3,1017.7,12.4,,0,90.6,84.6,82.4,16.7,17.3,15
2025-06-01 01:00:00,0,13.3,13.78,14.08,14,90.49,91.05,90.8,1017.8,12.5,,0,90.6,84.6,82.4,17,17.7,15
2025-06-01 00:00:00,0,13.3,14.28,14.33,14.3,89.97,90.44,90.2,1017.9,12.7,,0,90.6,84.7,82.4,17.3,18.1,15
2025-05-31 23:00:00,0,13.3,14.45,14.94,14.7,87.86,89.79,88.9,1018.2,12.9,,0,90.6,84.7,82.5,17.7,18.6,15
2025-05-31 22:00:00,0,13.4,15.18,16.23,15.6,82.13,87.52,85,1018.2,13.1,,0,90.6,84.7,82.7,17.9,19.1,15
2025-05-31 21:00:00,0.2,13.4,16.72,18.72,17.6,70.78,80.67,76.4,1018,13.3,,0,90.6,84.8,82.7,18.2,19.7,15
2025-05-31 20:00:00,3.6,13.5,19.37,22.16,21,55.46,68.38,61.2,1017.5,13.2,,0,90.6,84.7,82.7,18.4,20.2,15
2025-05-31 19:00:00,10.4,13.8,22.37,23.39,22.9,53.57,54.85,54,1017.2,13.1,,0,91,85,82.7,18.4,20.6,14.8
2025-05-31 18:00:00,14,13.9,22.99,23.73,23.4,52.18,54.68,53.6,1016.8,13.4,,0,91.1,84.9,82.7,18.4,20.9,14
2025-05-31 17:00:00,17.3,14,23.84,24.78,24.2,51.23,52.7,52,1016.8,13.7,,0,91.4,85,82.9,18.1,21.1,14
2025-05-31 16:00:00,18.2,14,23.58,26.22,24.9,48.53,53.72,50.9,1017,14.1,,0,91.4,84.7,83,17.6,20.7,14
2025-05-31 15:00:00,20.6,14,24.34,25.59,25.1,49.42,52.74,50.9,1017.1,14.3,,0,91.6,84.7,83,17,20,13.8
2025-05-31 14:00:00,20.4,14,24.03,25.15,24.5,51.13,56.24,53.4,1017.4,14.4,,0,91.8,84.7,83,16.4,19,13
